지역,날짜,총전입 (명),총전출 (명),순이동 (명),시도내이동-시군구내 (명),시도내이동-시군구간 전입 (명),시도내이동-시군구간 전출 (명),시도간전입 (명),시도간전출 (명)
충남,2017. 07,21017,19512,1505,8673,3021,3021,9323,7818
충남,2017. 08,26580,24570,2010,11587,3734,3734,11259,9249
충남,2017. 09,23068,21619,1449,10623,3139,3139,9306,7857
충남,2017. 10,19693,18413,1280,8587,2753,2753,8353,7073
충남,2017. 11,23385,22073,1312,10675,3316,3316,9394,8082
충남,2017. 12,23237,21923,1314,9053,3398,3398,10786,9472
충남,2018. 01,27368,26298,1070,10501,4485,4485,12382,11312
충남,2018. 02,28396,27741,655,10969,4633,4633,12794,12139
충남,2018. 03,27896,26562,1334,11171,4190,4190,12535,11201
충남,2018. 04,24497,23331,1166,10709,3565,3565,10223,9057
충남,2018. 05,24676,23793,883,11581,3605,3605,9490,8607
충남,2018. 06,23755,23147,608,11727,3187,3187,8841,8233
충남,2018. 07,23667,23416,251,11082,3309,3309,9276,9025
충남,2018. 08,23523,22710,813,10008,3405,3405,10110,9297
충남,2018. 09,18078,17716,362,8101,2627,2627,7350,6988
충남,2018. 10,22865,22029,836,9767,3404,3404,9694,8858
충남,2018. 11,23800,22797,1003,11027,3440,3440,9333,8330
충남,2018. 12,23784,22681,1103,9612,3560,3560,10612,9509
충남,2019. 01,25843,26122,-279,9600,4194,4194,12049,12328
충남,2019. 02,26570,27053,-483,9376,4478,4478,12716,13199
충남,2019. 03,24307,23777,530,9176,3760,3760,11371,10841
충남,2019. 04,20857,20685,172,8632,3073,3073,9152,8980
충남,2019. 05,20084,20194,-110,8408,2947,2947,8729,8839
충남,2019. 06,17911,17580,331,7500,2704,2704,7707,7376
충남,2019. 07,19691,20148,-457,8353,2898,2898,8440,8897
충남,2019. 08,21446,21538,-92,9477,3112,3112,8857,8949
충남,2019. 09,19170,19249,-79,8187,2820,2820,8163,8242
충남,2019. 10,20454,20506,-52,8592,3094,3094,8768,8820
충남,2019. 11,19826,19892,-66,8270,3154,3154,8402,8468
충남,2019. 12,22631,22840,-209,8775,3373,3373,10483,10692
충남,2020. 01,24055,24999,-944,8869,4004,4004,11182,12126
충남,2020. 02,28358,29472,-1114,10302,5129,5129,12927,14041
충남,2020. 03,26843,27850,-1007,10640,4416,4416,11787,12794
충남,2020. 04,21396,22465,-1069,9426,3236,3236,8734,9803
충남,2020. 05,22339,22113,226,9625,3303,3303,9411,9185
충남,2020. 06,25941,24381,1560,10679,4385,4385,10877,9317
충남,2020. 07,22813,21779,1034,9245,3878,3878,9690,8656
충남,2020. 08,22190,22166,24,9212,3446,3446,9532,9508
충남,2020. 09,21956,21778,178,9802,3248,3248,8906,8728
충남,2020. 10,20897,20623,274,9027,3165,3165,8705,8431
충남,2020. 11,22288,21638,650,9552,3277,3277,9459,8809
충남,2020. 12,28051,27122,929,11083,4417,4417,12551,11622
충남,2021. 01,24977,25706,-729,9540,4324,4324,11113,11842
충남,2021. 02,27481,27628,-147,10162,4931,4931,12388,12535
충남,2021. 03,29230,28040,1190,11271,4721,4721,13238,12048
전북,2010. 01,26188,26972,-784,13022,6738,6738,6428,7212
전북,2010. 02,30862,31198,-336,14985,7729,7729,8148,8484
전북,2010. 03,33808,34323,-515,16878,8293,8293,8637,9152
전북,2010. 04,26737,26392,345,14460,5696,5696,6581,6236
전북,2010. 05,22813,22738,75,12246,4751,4751,5816,5741
전북,2010. 06,24128,24612,-484,12845,5568,5568,5715,6199
전북,2010. 07,21717,21921,-204,11087,4917,4917,5713,5917
전북,2010. 08,23237,23537,-300,11283,5270,5270,6684,6984
전북,2010. 09,19789,19604,185,10126,4371,4371,5292,5107
전북,2010. 10,22557,22812,-255,12063,4856,4856,5638,5893
전북,2010. 11,25860,25750,110,14886,5211,5211,5763,5653
전북,2010. 12,28093,28378,-285,15195,6405,6405,6493,6778
전북,2011. 01,24447,25038,-591,12323,6079,6079,6045,6636
전북,2011. 02,29831,30562,-731,15053,7034,7034,7744,8475
전북,2011. 03,32727,32910,-183,17988,6918,6918,7821,8004
전북,2011. 04,23973,23935,38,12720,5127,5127,6126,6088
전북,2011. 05,23730,23436,294,12682,5039,5039,6009,5715
전북,2011. 06,26370,25036,1334,13930,5550,5550,6890,5556
전북,2011. 07,21433,21075,358,11298,4512,4512,5623,5265
전북,2011. 08,25565,24989,576,12466,5778,5778,7321,6745
전북,2011. 09,24073,22780,1293,10634,6333,6333,7106,5813
전북,2011. 10,23459,23629,-170,11751,5717,5717,5991,6161
전북,2011. 11,25092,25200,-108,13301,6021,6021,5770,5878
전북,2011. 12,27311,27700,-389,13596,6986,6986,6729,7118
전북,2012. 01,23584,24472,-888,10873,6441,6441,6270,7158
전북,2012. 02,30834,31412,-578,14228,7938,7938,8668,9246
전북,2012. 03,27478,26833,645,13119,6113,6113,8246,7601
전북,2012. 04,21635,22236,-601,10866,4779,4779,5990,6591
전북,2012. 05,21667,22175,-508,10669,5166,5166,5832,6340
전북,2012. 06,19748,19792,-44,10322,4214,4214,5212,5256
전북,2012. 07,21091,21510,-419,11734,4417,4417,4940,5359
전북,2012. 08,20093,20353,-260,10209,4388,4388,5496,5756
전북,2012. 09,17813,17900,-87,9168,3942,3942,4703,4790
전북,2012. 10,21714,21846,-132,11391,4736,4736,5587,5719
전북,2012. 11,22604,22605,-1,11933,4996,4996,5675,5676
전북,2012. 12,23574,23992,-418,12350,5262,5262,5962,6380
전북,2013. 01,23622,24731,-1109,11781,5744,5744,6097,7206
전북,2013. 02,26811,27474,-663,12870,6333,6333,7608,8271
전북,2013. 03,24042,24547,-505,12206,5297,5297,6539,7044
전북,2013. 04,21558,21561,-3,11409,4498,4498,5651,5654
전북,2013. 05,19347,19913,-566,10183,4178,4178,4986,5552
전북,2013. 06,17975,18219,-244,9631,3650,3650,4694,4938
전북,2013. 07,18799,18949,-150,9929,3753,3753,5117,5267
전북,2013. 08,18883,19081,-198,9467,4062,4062,5354,5552
전북,2013. 09,16467,16409,58,8449,3449,3449,4569,4511
전북,2013. 10,21374,21448,-74,11552,4367,4367,5455,5529
전북,2013. 11,22605,21931,674,12193,4879,4879,5533,4859
전북,2013. 12,26715,26132,583,12980,6805,6805,6930,6347
전북,2014. 01,22206,23045,-839,10858,5706,5706,5642,6481
전북,2014. 02,28472,29514,-1042,13667,7090,7090,7715,8757
전북,2014. 03,27264,27444,-180,14162,6022,6022,7080,7260
전북,2014. 04,22844,22888,-44,11630,5159,5159,6055,6099
전북,2014. 05,20666,20550,116,10670,4492,4492,5504,5388
전북,2014. 06,19289,19838,-549,9938,4447,4447,4904,5453
전북,2014. 07,22427,22029,398,11113,5514,5514,5800,5402
전북,2014. 08,21180,20775,405,10787,4413,4413,5980,5575
전북,2014. 09,19972,20298,-326,10624,4265,4265,5083,5409
전북,2014. 10,22694,23051,-357,12540,4730,4730,5424,5781
전북,2014. 11,21394,21410,-16,12423,4186,4186,4785,4801
전북,2014. 12,25929,26058,-129,13508,5781,5781,6640,6769
전북,2015. 01,22448,22976,-528,10856,5329,5329,6263,6791
전북,2015. 02,24021,24467,-446,11412,5893,5893,6716,7162
전북,2015. 03,26708,27521,-813,13575,6001,6001,7132,7945
전북,2015. 04,21987,22045,-58,11710,4668,4668,5609,5667
전북,2015. 05,18601,18725,-124,10024,3614,3614,4963,5087
전북,2015. 06,19608,20064,-456,10338,4098,4098,5172,5628
전북,2015. 07,19298,19715,-417,10319,3889,3889,5090,5507
전북,2015. 08,21078,21547,-469,11087,4515,4515,5476,5945
전북,2015. 09,18501,18406,95,9783,3916,3916,4802,4707
전북,2015. 10,21714,21781,-67,11967,4515,4515,5232,5299
전북,2015. 11,22673,22314,359,12138,5041,5041,5494,5135
전북,2015. 12,25195,25101,94,11663,6725,6725,6807,6713
전북,2016. 01,20207,21659,-1452,9583,5238,5238,5386,6838
전북,2016. 02,24447,25209,-762,11310,5954,5954,7183,7945
전북,2016. 03,25641,26441,-800,13049,5816,5816,6776,7576
전북,2016. 04,18996,19508,-512,10075,4029,4029,4892,5404
전북,2016. 05,19474,20054,-580,10369,4123,4123,4982,5562
전북,2016. 06,19922,19764,158,9859,4742,4742,5321,5163
전북,2016. 07,16979,17243,-264,8597,3800,3800,4582,4846
전북,2016. 08,19681,20063,-382,9863,4365,4365,5453,5835
전북,2016. 09,16884,17360,-476,8893,3683,3683,4308,4784
전북,2016. 10,18586,19158,-572,9786,4060,4060,4740,5312
전북,2016. 11,22437,21806,631,11115,5575,5575,5747,5116
전북,2016. 12,24934,24342,592,10947,6826,6826,7161,6569
전북,2017. 01,20975,22213,-1238,9064,6060,6060,5851,7089
전북,2017. 02,25336,26503,-1167,10405,7136,7136,7795,8962
전북,2017. 03,23022,23962,-940,10344,5841,5841,6837,7777
전북,2017. 04,16925,17498,-573,8163,3843,3843,4919,5492
전북,2017. 05,18192,18741,-549,9267,3942,3942,4983,5532
전북,2017. 06,16964,17650,-686,8718,3776,3776,4470,5156
전북,2017. 07,17423,18172,-749,9530,3597,3597,4296,5045
전북,2017. 08,18559,19370,-811,9400,4073,4073,5086,5897
전북,2017. 09,16893,17334,-441,8861,3649,3649,4383,4824
전북,2017. 10,14990,15565,-575,7636,3327,3327,4027,4602
전북,2017. 11,18866,19331,-465,9649,4487,4487,4730,5195
전북,2017. 12,23902,22914,988,9545,7025,7025,7332,6344
전북,2018. 01,23420,25710,-2290,11038,6472,6472,5910,8200
전북,2018. 02,25288,27010,-1722,12816,6103,6103,6369,8091
전북,2018. 03,25393,26575,-1182,13316,5801,5801,6276,7458
전북,2018. 04,21353,22109,-756,11869,4508,4508,4976,5732
전북,2018. 05,20119,20729,-610,10965,4423,4423,4731,5341
전북,2018. 06,17201,18460,-1259,9107,3899,3899,4195,5454
전북,2018. 07,17971,19355,-1384,9571,4058,4058,4342,5726
전북,2018. 08,18869,20130,-1261,9652,4368,4368,4849,6110
전북,2018. 09,14529,15230,-701,7745,3198,3198,3586,4287
전북,2018. 10,18628,19491,-863,10104,3811,3811,4713,5576
전북,2018. 11,19302,20203,-901,10751,4039,4039,4512,5413
전북,2018. 12,21251,22095,-844,9394,6338,6338,5519,6363
전북,2019. 01,22266,23930,-1664,10165,6006,6006,6095,7759
전북,2019. 02,23797,25655,-1858,11595,6014,6014,6188,8046
전북,2019. 03,22556,23912,-1356,11676,5246,5246,5634,6990
전북,2019. 04,19189,20044,-855,10134,4290,4290,4765,5620
전북,2019. 05,17233,18353,-1120,8945,3917,3917,4371,5491
전북,2019. 06,14484,15264,-780,7572,3230,3230,3682,4462
전북,2019. 07,17448,18391,-943,9395,3657,3657,4396,5339
전북,2019. 08,16965,17940,-975,8767,3681,3681,4517,5492
전북,2019. 09,16265,16979,-714,8489,3564,3564,4212,4926
전북,2019. 10,18041,18647,-606,9577,4043,4043,4421,5027
전북,2019. 11,18806,19440,-634,9893,4361,4361,4552,5186
전북,2019. 12,21725,22968,-1243,11039,5101,5101,5585,6828
전북,2020. 01,22316,23350,-1034,11267,5179,5179,5870,6904
전북,2020. 02,24287,25856,-1569,12123,5581,5581,6583,8152
전북,2020. 03,23599,25269,-1670,12137,5247,5247,6215,7885
전북,2020. 04,19116,20086,-970,10607,3920,3920,4589,5559
전북,2020. 05,17710,18710,-1000,9622,3766,3766,4322,5322
전북,2020. 06,20423,21151,-728,11498,4043,4043,4882,5610
전북,2020. 07,20489,20756,-267,11947,3845,3845,4697,4964
전북,2020. 08,18830,19354,-524,10194,3785,3785,4851,5375
전북,2020. 09,20169,20375,-206,11656,3904,3904,4609,4815
전북,2020. 10,19251,19181,70,10601,4085,4085,4565,4495
전북,2020. 11,19500,19650,-150,10144,4322,4322,5034,5184
전북,2020. 12,23393,23839,-446,11155,5830,5830,6408,6854
전북,2021. 01,20333,21142,-809,9825,4840,4840,5668,6477
전북,2021. 02,20731,21678,-947,9828,4619,4619,6284,7231
전북,2021. 03,21930,22727,-797,10722,4618,4618,6590,7387
전남,2010. 01,23218,24721,-1503,9208,5318,5318,8692,10195
전남,2010. 02,27316,29216,-1900,10645,6177,6177,10494,12394
전남,2010. 03,32551,32157,394,12576,7238,7238,12737,12343
전남,2010. 04,22295,22115,180,8710,4729,4729,8856,8676
전남,2010. 05,18921,19167,-246,7399,3783,3783,7739,7985
전남,2010. 06,19644,21336,-1692,7981,4184,4184,7479,9171
전남,2010. 07,19938,21165,-1227,9234,3660,3660,7044,8271
전남,2010. 08,20046,22018,-1972,8346,3860,3860,7840,9812
전남,2010. 09,17926,18610,-684,7557,3566,3566,6803,7487
전남,2010. 10,19133,20243,-1110,8149,3832,3832,7152,8262
전남,2010. 11,19932,20439,-507,8574,3777,3777,7581,8088
전남,2010. 12,24680,24474,206,9863,4977,4977,9840,9634
전남,2011. 01,22621,24429,-1808,9960,4793,4793,7868,9676
전남,2011. 02,26958,29871,-2913,11003,6317,6317,9638,12551
전남,2011. 03,28545,28657,-112,11158,6358,6358,11029,11141
전남,2011. 04,20160,20563,-403,8332,4061,4061,7767,8170
전남,2011. 05,18950,19197,-247,7641,3643,3643,7666,7913
전남,2011. 06,20640,20094,546,7959,4248,4248,8433,7887
전남,2011. 07,17538,18620,-1082,7204,3575,3575,6759,7841
전남,2011. 08,20670,22081,-1411,7846,4565,4565,8259,9670
전남,2011. 09,19360,19244,116,7163,4461,4461,7736,7620
전남,2011. 10,19985,19772,213,7193,4910,4910,7882,7669
전남,2011. 11,20040,19564,476,7747,4331,4331,7962,7486
전남,2011. 12,25772,24369,1403,9522,5563,5563,10687,9284
전남,2012. 01,20977,22736,-1759,7586,5176,5176,8215,9974
전남,2012. 02,27996,29883,-1887,9879,6947,6947,11170,13057
전남,2012. 03,25219,25086,133,9388,5832,5832,9999,9866
전남,2012. 04,18717,18848,-131,7311,3818,3818,7588,7719
전남,2012. 05,18489,18365,124,7226,3652,3652,7611,7487
전남,2012. 06,16674,16479,195,6135,3519,3519,7020,6825
전남,2012. 07,16381,16874,-493,6441,3286,3286,6654,7147
전남,2012. 08,16653,17664,-1011,6364,3233,3233,7056,8067
전남,2012. 09,15096,15562,-466,6075,3142,3142,5879,6345
전남,2012. 10,18624,18861,-237,7395,3517,3517,7712,7949
전남,2012. 11,21272,21502,-230,9605,4112,4112,7555,7785
전남,2012. 12,22928,22220,708,9234,4550,4550,9144,8436
전남,2013. 01,22876,24481,-1605,8680,5791,5791,8405,10010
전남,2013. 02,25181,26459,-1278,9326,6064,6064,9791,11069
전남,2013. 03,24427,24395,32,9570,5515,5515,9342,9310
전남,2013. 04,19558,19762,-204,7837,4247,4247,7474,7678
전남,2013. 05,18859,18990,-131,7575,4336,4336,6948,7079
전남,2013. 06,17279,17032,247,6932,3556,3556,6791,6544
전남,2013. 07,19067,19609,-542,8033,4313,4313,6721,7263
전남,2013. 08,17233,17894,-661,6835,3611,3611,6787,7448
전남,2013. 09,14945,15117,-172,5744,3220,3220,5981,6153
전남,2013. 10,19205,19000,205,7647,3928,3928,7630,7425
전남,2013. 11,20360,19395,965,8440,4232,4232,7688,6723
전남,2013. 12,25339,24501,838,11066,4968,4968,9305,8467
전남,2014. 01,21057,21766,-709,8504,4701,4701,7852,8561
전남,2014. 02,28378,29478,-1100,11200,6879,6879,10299,11399
전남,2014. 03,28663,27877,786,11856,6356,6356,10451,9665
전남,2014. 04,23491,21927,1564,9073,4795,4795,9623,8059
전남,2014. 05,19210,20055,-845,8517,3516,3516,7177,8022
전남,2014. 06,19715,20937,-1222,9114,3793,3793,6808,8030
전남,2014. 07,19488,20528,-1040,8664,3997,3997,6827,7867
전남,2014. 08,19701,20738,-1037,8538,4475,4475,6688,7725
전남,2014. 09,17871,18676,-805,7332,3800,3800,6739,7544
전남,2014. 10,19026,18930,96,7856,3555,3555,7615,7519
전남,2014. 11,18248,17601,647,7632,3425,3425,7191,6544
전남,2014. 12,25430,22361,3069,9000,4913,4913,11517,8448
전남,2015. 01,21817,23283,-1466,7610,5348,5348,8859,10325
전남,2015. 02,21225,22226,-1001,7467,4941,4941,8817,9818
전남,2015. 03,25307,25997,-690,9442,5625,5625,10240,10930
전남,2015. 04,19356,19303,53,7314,3826,3826,8216,8163
전남,2015. 05,16484,16350,134,6515,3049,3049,6920,6786
전남,2015. 06,19390,19065,325,8308,3604,3604,7478,7153
전남,2015. 07,20058,19680,378,8651,4013,4013,7394,7016
전남,2015. 08,20383,19830,553,8550,3875,3875,7958,7405
전남,2015. 09,17879,17168,711,6990,3829,3829,7060,6349
전남,2015. 10,20815,19522,1293,7777,4153,4153,8885,7592
전남,2015. 11,19913,20020,-107,7718,4169,4169,8026,8133
전남,2015. 12,27477,23724,3753,8700,6229,6229,12548,8795
전남,2016. 01,19642,21590,-1948,7348,4664,4664,7630,9578
전남,2016. 02,24258,25284,-1026,8433,5966,5966,9859,10885
전남,2016. 03,24802,25068,-266,9171,5809,5809,9822,10088
전남,2016. 04,17935,18134,-199,7233,3655,3655,7047,7246
전남,2016. 05,18097,18469,-372,7655,3605,3605,6837,7209
전남,2016. 06,17659,17721,-62,6857,3779,3779,7023,7085
전남,2016. 07,16610,17153,-543,6856,3444,3444,6310,6853
전남,2016. 08,19007,19636,-629,7581,3880,3880,7546,8175
전남,2016. 09,15793,16490,-697,6238,3354,3354,6201,6898
전남,2016. 10,16900,16814,86,6636,3271,3271,6993,6907
전남,2016. 11,18921,18445,476,7226,4070,4070,7625,7149
전남,2016. 12,24508,22533,1975,7915,6312,6312,10281,8306
전남,2017. 01,19979,21243,-1264,6996,5224,5224,7759,9023
전남,2017. 02,24414,25694,-1280,8181,6014,6014,10219,11499
전남,2017. 03,22288,23082,-794,7741,5332,5332,9215,10009
전남,2017. 04,17470,17065,405,6506,3637,3637,7327,6922
전남,2017. 05,17433,17614,-181,6708,3648,3648,7077,7258
전남,2017. 06,16008,16439,-431,6434,3266,3266,6308,6739
전남,2017. 07,16888,17077,-189,7320,3262,3262,6306,6495
전남,2017. 08,17648,18938,-1290,7044,3673,3673,6931,8221
전남,2017. 09,16496,16892,-396,6663,3529,3529,6304,6700
전남,2017. 10,15183,15405,-222,6318,3167,3167,5698,5920
전남,2017. 11,18721,18570,151,7450,4246,4246,7025,6874
전남,2017. 12,24976,22532,2444,8198,6615,6615,10163,7719
전남,2018. 01,22457,24787,-2330,8218,5924,5924,8315,10645
전남,2018. 02,21302,22799,-1497,7556,5292,5292,8454,9951
전남,2018. 03,22567,23022,-455,8161,5367,5367,9039,9494
전남,2018. 04,17929,17630,299,6444,3891,3891,7594,7295
전남,2018. 05,17321,17621,-300,6727,3624,3624,6970,7270
전남,2018. 06,15526,16939,-1413,6461,3133,3133,5932,7345
전남,2018. 07,16616,17929,-1313,6608,3522,3522,6486,7799
전남,2018. 08,18159,19723,-1564,7244,4111,4111,6804,8368
전남,2018. 09,13200,14539,-1339,5229,3057,3057,4914,6253
전남,2018. 10,17881,18626,-745,7266,3642,3642,6973,7718
전남,2018. 11,18899,18218,681,6905,4217,4217,7777,7096
전남,2018. 12,22527,20581,1946,6587,5787,5787,10153,8207
전남,2019. 01,21716,25181,-3465,7488,6021,6021,8207,11672
전남,2019. 02,21376,23935,-2559,7238,5456,5456,8682,11241
전남,2019. 03,19907,21218,-1311,7417,4661,4661,7829,9140
전남,2019. 04,18190,18861,-671,7776,3526,3526,6888,7559
전남,2019. 05,17371,18382,-1011,7633,3448,3448,6290,7301
전남,2019. 06,15099,15881,-782,6536,3118,3118,5445,6227
전남,2019. 07,16258,17573,-1315,6512,3586,3586,6160,7475
전남,2019. 08,16938,18303,-1365,6747,4030,4030,6161,7526
전남,2019. 09,15782,16594,-812,6335,3432,3432,6015,6827
전남,2019. 10,16888,17262,-374,7039,3450,3450,6399,6773
전남,2019. 11,18313,17208,1105,6350,4328,4328,7635,6530
전남,2019. 12,26645,22873,3772,7091,7196,7196,12358,8586
전남,2020. 01,20955,24283,-3328,7155,6125,6125,7675,11003
전남,2020. 02,21529,23596,-2067,7281,5540,5540,8708,10775
전남,2020. 03,22901,24927,-2026,8603,5788,5788,8510,10536
전남,2020. 04,18167,19807,-1640,7931,3896,3896,6340,7980
전남,2020. 05,17043,17610,-567,6576,3984,3984,6483,7050
전남,2020. 06,17919,18671,-752,7160,3874,3874,6885,7637
전남,2020. 07,18072,18817,-745,7988,3838,3838,6246,6991
전남,2020. 08,19768,20633,-865,8145,5340,5340,6283,7148
전남,2020. 09,18213,18612,-399,7361,4550,4550,6302,6701
전남,2020. 10,17909,17681,228,7528,4033,4033,6348,6120
전남,2020. 11,20556,19923,633,7984,5110,5110,7462,6829
전남,2020. 12,25984,24210,1774,9238,6185,6185,10561,8787
전남,2021. 01,22058,22369,-311,8258,5203,5203,8597,8908
전남,2021. 02,22046,22253,-207,8042,5359,5359,8645,8852
전남,2021. 03,23393,23903,-510,9170,5278,5278,8945,9455
경북,2010. 01,28511,31032,-2521,12494,5149,5149,10868,13389
경북,2010. 02,35166,37876,-2710,15288,6546,6546,13332,16042
경북,2010. 03,40369,40131,238,17379,7118,7118,15872,15634
경북,2010. 04,31001,29913,1088,13706,5012,5012,12283,11195
경북,2010. 05,26872,26560,312,11889,4336,4336,10647,10335
경북,2010. 06,27191,28441,-1250,12717,4567,4567,9907,11157
경북,2010. 07,24319,24588,-269,10743,3952,3952,9624,9893
경북,2010. 08,27342,27908,-566,11953,4392,4392,10997,11563
경북,2010. 09,23448,23447,1,10533,3699,3699,9216,9215
경북,2010. 10,26651,26676,-25,12387,4152,4152,10112,10137
경북,2010. 11,30058,28971,1087,14303,4661,4661,11094,10007
경북,2010. 12,33647,32584,1063,15416,5250,5250,12981,11918
경북,2011. 01,29095,30881,-1786,13260,4912,4912,10923,12709
경북,2011. 02,34190,35980,-1790,14207,6265,6265,13718,15508
경북,2011. 03,36782,36718,64,16371,6225,6225,14186,14122
경북,2011. 04,29430,28858,572,13839,4429,4429,11162,10590
경북,2011. 05,27161,26863,298,12397,4291,4291,10473,10175
경북,2011. 06,27122,26565,557,12480,4159,4159,10483,9926
경북,2011. 07,27656,26800,856,12977,4475,4475,10204,9348
경북,2011. 08,30839,30456,383,13899,5170,5170,11770,11387
경북,2011. 09,27009,25884,1125,11552,4676,4676,10781,9656
경북,2011. 10,28581,27480,1101,12954,4778,4778,10849,9748
경북,2011. 11,28890,27693,1197,13188,4645,4645,11057,9860
경북,2011. 12,36756,34517,2239,16319,6066,6066,14371,12132
경북,2012. 01,28984,31408,-2424,12717,5368,5368,10899,13323
경북,2012. 02,38001,40439,-2438,15954,6967,6967,15080,17518
경북,2012. 03,33899,33993,-94,14750,5800,5800,13349,13443
경북,2012. 04,27725,27976,-251,12726,4599,4599,10400,10651
경북,2012. 05,27424,27790,-366,12697,4408,4408,10319,10685
경북,2012. 06,23603,23580,23,10521,3916,3916,9166,9143
경북,2012. 07,22902,23213,-311,10142,3637,3637,9123,9434
경북,2012. 08,23790,24600,-810,9808,3972,3972,10010,10820
경북,2012. 09,20654,20843,-189,9027,3423,3423,8204,8393
경북,2012. 10,27234,26747,487,12024,4452,4452,10758,10271
경북,2012. 11,30395,29344,1051,14136,4625,4625,11634,10583
경북,2012. 12,30751,30289,462,13642,4937,4937,12172,11710
경북,2013. 01,30503,30887,-384,13387,5181,5181,11935,12319
경북,2013. 02,32645,34694,-2049,13362,6049,6049,13234,15283
경북,2013. 03,32014,32374,-360,14479,5425,5425,12110,12470
경북,2013. 04,26969,27270,-301,12287,4383,4383,10299,10600
경북,2013. 05,25308,25424,-116,11721,3950,3950,9637,9753
경북,2013. 06,25338,25153,185,11910,3946,3946,9482,9297
경북,2013. 07,24320,25013,-693,11166,3986,3986,9168,9861
경북,2013. 08,23380,23685,-305,10010,3838,3838,9532,9837
경북,2013. 09,21252,21384,-132,9261,3659,3659,8332,8464
경북,2013. 10,27589,27210,379,12634,4400,4400,10555,10176
경북,2013. 11,26866,25715,1151,11631,4465,4465,10770,9619
경북,2013. 12,32934,32174,760,14387,5689,5689,12858,12098
경북,2014. 01,28460,29849,-1389,13075,4904,4904,10481,11870
경북,2014. 02,34572,35785,-1213,14056,6329,6329,14187,15400
경북,2014. 03,34295,34591,-296,14853,5775,5775,13667,13963
경북,2014. 04,28427,28351,76,12804,4570,4570,11053,10977
경북,2014. 05,25454,25493,-39,11317,4215,4215,9922,9961
경북,2014. 06,23808,24272,-464,10907,3821,3821,9080,9544
경북,2014. 07,25126,25295,-169,11838,3903,3903,9385,9554
경북,2014. 08,23385,23102,283,9868,3719,3719,9798,9515
경북,2014. 09,30101,24329,5772,10376,4413,4413,15312,9540
경북,2014. 10,26552,30405,-3853,12362,4308,4308,9882,13735
경북,2014. 11,24397,25080,-683,11068,4064,4064,9265,9948
경북,2014. 12,32464,31477,987,13170,5544,5544,13750,12763
경북,2015. 01,29208,30848,-1640,11934,5443,5443,11831,13471
경북,2015. 02,31184,32243,-1059,11542,6004,6004,13638,14697
경북,2015. 03,35808,37122,-1314,15113,6613,6613,14082,15396
경북,2015. 04,28237,28861,-624,13142,4640,4640,10455,11079
경북,2015. 05,24957,25449,-492,11572,4090,4090,9295,9787
경북,2015. 06,30216,29273,943,13494,5410,5410,11312,10369
경북,2015. 07,28043,27179,864,12580,4564,4564,10899,10035
경북,2015. 08,25701,24985,716,10329,4535,4535,10837,10121
경북,2015. 09,22633,22574,59,10127,3729,3729,8777,8718
경북,2015. 10,27280,26993,287,12429,4538,4538,10313,10026
경북,2015. 11,29066,27864,1202,12726,5234,5234,11106,9904
경북,2015. 12,32397,31916,481,13610,5711,5711,13076,12595
경북,2016. 01,27354,29039,-1685,11699,5024,5024,10631,12316
경북,2016. 02,33835,33917,-82,13230,6180,6180,14425,14507
경북,2016. 03,34906,34784,122,15515,6027,6027,13364,13242
경북,2016. 04,25347,25404,-57,11547,4209,4209,9591,9648
경북,2016. 05,24655,24234,421,11272,3946,3946,9437,9016
경북,2016. 06,23520,23352,168,10571,3921,3921,9028,8860
경북,2016. 07,21912,22327,-415,9737,3872,3872,8303,8718
경북,2016. 08,25400,26328,-928,11037,4544,4544,9819,10747
경북,2016. 09,21155,21067,88,9104,3613,3613,8438,8350
경북,2016. 10,24104,24642,-538,11311,4106,4106,8687,9225
경북,2016. 11,25265,25372,-107,11587,4266,4266,9412,9519
경북,2016. 12,28199,28337,-138,12139,4897,4897,11163,11301
경북,2017. 01,25341,26785,-1444,10702,4531,4531,10108,11552
경북,2017. 02,31878,34046,-2168,12726,5879,5879,13273,15441
경북,2017. 03,29122,30584,-1462,12205,5330,5330,11587,13049
경북,2017. 04,21978,22496,-518,9912,3443,3443,8623,9141
경북,2017. 05,22006,22831,-825,9727,3506,3506,8773,9598
경북,2017. 06,21740,22436,-696,9978,3425,3425,8337,9033
경북,2017. 07,24410,25062,-652,12186,3982,3982,8242,8894
경북,2017. 08,28946,29092,-146,14150,4592,4592,10204,10350
경북,2017. 09,27433,26465,968,13645,4260,4260,9528,8560
경북,2017. 10,23102,22517,585,10931,3827,3827,8344,7759
경북,2017. 11,26795,26371,424,12198,4805,4805,9792,9368
경북,2017. 12,28310,27957,353,12268,5027,5027,11015,10662
경북,2018. 01,29327,31382,-2055,12141,5948,5948,11238,13293
경북,2018. 02,29749,32143,-2394,12172,5816,5816,11761,14155
경북,2018. 03,30290,31796,-1506,13662,5397,5397,11231,12737
경북,2018. 04,26713,27152,-439,12897,4379,4379,9437,9876
경북,2018. 05,25336,25583,-247,11891,4103,4103,9342,9589
경북,2018. 06,23041,24010,-969,11086,3691,3691,8264,9233
경북,2018. 07,23027,24148,-1121,10751,3695,3695,8581,9702
경북,2018. 08,24663,25616,-953,10840,4236,4236,9587,10540
경북,2018. 09,19071,19312,-241,8645,3193,3193,7233,7474
경북,2018. 10,25756,26012,-256,12026,4283,4283,9447,9703
